UID,ALL_AgeOfOldestAccount,ALL_AgeOfYoungestAccount,ALL_Count,ALL_CountActive,ALL_CountClosedLast12Months,ALL_CountDefaultAccounts,ALL_CountOpenedLast12Months,ALL_CountSettled,ALL_MeanAccountAge,ALL_SumCurrentOutstandingBal,ALL_SumCurrentOutstandingBalExcMtg,ALL_TimeSinceMostRecentDefault,ALL_WorstPaymentStatusActiveAccounts
7042923,299,4,16,11,1,0,2,5,78.62,149291,22041,-1,0
7045612,309,10,28,16,2,1,2,12,71.18,270773,5534,-1,0
7047211,261,6,15,6,2,1,2,9,116.87,21237,21237,-1,0
7047506,29,2,9,7,0,0,1,2,21.22,119242,2563,-1,0
7048555,216,4,9,7,2,0,2,2,57.33,18666,18666,-1,0
7050623,243,2,18,10,1,0,2,8,87.33,128317,24123,-1,0
7053595,111,12,10,4,1,0,0,6,64.4,149345,4127,-1,0
7055411,95,1,15,6,4,3,3,9,39.27,5535,5535,-1,7
7055693,103,7,12,8,0,0,2,4,48.25,6281,6281,-1,0
7058420,181,8,13,6,3,0,2,7,61.23,43486,43486,-1,0
7058511,168,18,7,7,0,3,0,0,64.0,1758,1758,-1,7
7061248,81,10,9,8,0,5,1,1,44.89,2212,2212,-1,7
7061270,206,20,27,10,0,2,0,17,63.7,9240,9240,-1,7
7061286,224,4,43,11,5,2,4,32,55.21,5406,5406,-1,0
7061561,187,1,22,12,0,0,1,10,66.95,286158,50161,-1,0
7062584,87,6,39,13,2,9,3,26,35.08,6669,6669,-1,7
7063661,37,21,4,1,0,0,0,3,33.0,92053,-1,-1,0
7063854,133,11,2,2,0,0,1,0,72.0,506,506,-1,0
7066053,153,6,17,11,5,5,3,6,43.06,4713,4713,-1,7
7066275,13,13,2,2,0,0,0,0,13.0,384,384,-1,0
7067615,111,2,79,14,11,0,7,65,24.1,12714,12714,-1,0
7069269,72,6,11,7,2,0,2,4,26.18,3851,3851,-1,0
7071097,211,2,26,16,4,5,3,10,56.0,8096,8096,-1,7
7071517,270,10,21,7,3,0,1,14,80.71,526772,405,-1,0
7072093,159,29,13,6,1,0,0,7,81.15,127139,18942,-1,0
7072939,248,11,14,8,1,0,3,6,88.57,261,261,-1,0
7074187,71,3,14,14,0,0,3,0,26.21,14319,14319,-1,1
7075582,219,2,36,28,1,7,1,8,50.94,9008,9008,-1,7
7076455,119,11,8,7,1,6,1,1,57.25,1342,1342,-1,7
7077871,124,6,8,8,0,1,3,0,48.88,3774,3774,-1,7
7079086,105,2,33,13,1,1,5,20,52.42,10539,10539,-1,2
7080432,205,24,12,6,1,0,0,6,84.17,297,297,-1,0
7081461,243,5,16,10,1,0,1,6,86.69,164462,14872,-1,0
7082011,7,7,1,1,0,0,1,0,7.0,0,0,-1,0
7084512,299,0,20,13,1,0,2,7,84.85,506692,5916,-1,0
7086237,321,5,15,11,1,0,2,4,139.53,266057,37288,-1,0
7086390,174,18,17,7,2,0,0,10,63.24,15496,15496,-1,0
7086667,253,7,13,8,0,0,1,5,86.69,170762,17269,-1,0
7087116,211,8,14,7,0,0,2,7,80.64,1950,1950,-1,0
7087386,296,5,11,10,0,0,3,1,96.91,97898,6436,-1,0
7088075,19,9,2,2,0,0,1,0,14.0,0,0,-1,0
7088264,119,5,16,6,0,0,2,10,48.56,1961,1961,-1,0
7088517,346,7,15,10,2,0,3,5,76.53,75689,4643,-1,0
7089792,85,13,22,6,1,5,0,16,39.55,2987,2987,-1,7
7091606,151,9,26,13,1,8,2,13,39.58,24753,24753,-1,7
7091790,103,8,30,25,1,14,4,5,27.27,12851,12851,-1,7
7093028,81,6,11,6,1,2,3,5,32.0,2554,2554,-1,7
7094404,131,9,7,6,1,0,1,1,35.57,138214,0,-1,0
7095888,94,8,16,11,4,0,5,5,32.25,140322,23294,-1,0
7097485,197,5,24,8,2,0,1,16,65.46,198051,3722,-1,0
7098004,165,3,17,10,4,0,5,7,45.47,6883,6883,-1,0
7099974,201,8,12,7,1,0,2,5,57.83,54784,1577,-1,0
7100360,113,18,10,7,0,4,0,3,37.67,3973,3973,-1,7
7100969,83,1,18,13,5,0,2,5,19.22,15518,15518,-1,0
7102092,180,7,29,18,3,0,5,11,41.31,42252,42252,-1,3
7102199,203,1,31,20,9,0,12,11,27.29,15690,15690,-1,1
7102559,25,4,7,7,0,0,3,0,14.57,30,30,-1,0
7102598,-1,-1,0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1
7103823,234,10,13,3,2,0,1,10,70.23,137497,0,-1,0
7103959,132,7,16,13,0,0,1,3,49.88,22892,22892,-1,0
7105309,129,4,23,17,3,0,3,6,58.61,15633,15633,-1,0
7105919,335,8,21,11,2,0,1,10,100.81,74396,17157,-1,1
7107071,158,17,18,10,2,5,0,8,67.72,10308,10308,-1,7
7109306,236,10,11,4,2,0,1,7,41.18,6220,6220,-1,0
7109342,278,3,5,4,0,0,2,1,91.8,1001,1001,-1,0
7110809,200,8,17,7,1,1,3,10,54.12,38880,38880,-1,0
7111399,87,3,12,4,0,4,1,8,56.25,671,671,-1,7
7111605,139,7,12,6,2,0,2,6,55.58,8362,8362,-1,0
7111926,244,2,24,11,3,1,2,13,51.08,42129,42129,-1,0
7112479,243,1,16,12,1,0,2,4,73.44,150305,15631,-1,0
7113786,274,2,26,15,2,0,4,11,68.46,158335,32020,-1,0
7114801,87,7,20,6,3,0,2,14,47.25,16825,16825,-1,0
7115314,202,7,20,7,2,0,1,13,57.25,7916,7916,-1,0
7115754,288,5,17,9,1,0,2,8,72.06,20007,20007,-1,0
7117132,203,5,14,10,1,0,3,4,58.86,183906,11899,-1,0
7117412,136,31,14,8,1,6,0,6,74.14,4807,4807,-1,7
7120069,167,4,27,12,4,1,1,15,56.48,108953,7426,-1,0
7121923,58,3,14,14,0,0,5,0,23.07,16783,16783,-1,0
7122831,126,6,48,11,2,9,1,37,31.4,3621,3621,-1,7
7122836,103,2,35,6,1,0,2,29,48.2,21801,21801,-1,0
7122862,252,9,15,10,0,0,1,5,79.53,292827,3015,-1,0
7126235,224,8,14,6,0,1,1,8,101.21,927,927,-1,0
7126752,86,61,2,2,0,0,0,0,73.5,1889,1889,-1,0
7128892,49,2,17,11,3,0,3,6,28.29,41534,41534,-1,0
7130661,86,1,14,9,1,1,3,5,37.71,11439,11439,-1,0
7132147,150,2,99,22,28,4,23,77,45.75,9253,9253,-1,7
7132404,233,0,13,7,5,1,6,6,48.92,6187,6187,-1,1
7133805,27,3,2,2,0,0,1,0,15.0,0,0,-1,0
7133998,156,15,6,4,0,0,0,2,55.5,2542,2542,-1,0
7134115,200,1,14,6,1,1,1,8,77.29,115834,10260,-1,1
7134864,275,3,10,6,3,2,5,4,44.1,3990,3990,-1,0
7137112,90,4,18,13,2,0,5,5,50.78,26132,26132,-1,0
7138353,442,14,19,11,6,0,0,8,149.74,6505,6505,-1,0
7138717,277,1,6,4,0,0,1,2,88.67,63170,7624,-1,0
7139989,174,21,9,6,1,0,0,3,88.78,676,676,-1,0
7140140,128,4,16,12,0,4,2,4,47.75,26113,26113,-1,7
7140234,227,4,30,20,5,0,3,10,87.8,97762,12029,-1,0
7143787,281,13,11,8,0,0,0,3,127.91,22567,10771,-1,0
7144222,220,7,27,17,3,0,1,10,69.44,43349,43349,-1,0
7145741,387,73,9,6,0,0,0,3,172.67,41328,41328,-1,0
7145806,83,23,4,4,0,2,0,0,43.0,196,196,-1,7
7146327,229,1,16,8,1,4,2,8,58.81,2622,2622,-1,7
7146981,63,0,35,17,0,10,1,18,41.57,5081,5081,-1,7
7147172,114,10,7,5,1,0,1,2,44.29,0,0,-1,0
7147252,142,6,36,8,2,0,4,28,53.28,95816,758,-1,0
7147569,132,5,19,13,1,0,4,6,43.32,13990,13990,-1,0
7147836,89,1,12,4,3,3,2,8,40.58,1187,1187,-1,7
7149129,229,9,9,4,1,0,1,5,87.33,6060,6060,-1,0
7150398,-1,-1,0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1
7151525,764,4,22,8,1,0,1,14,125.77,8423,8423,-1,0
7152755,373,7,15,14,0,2,2,1,101.33,25020,25020,-1,7
7154878,167,7,19,12,0,0,3,7,64.37,13440,13440,-1,0
7155677,133,3,13,9,2,0,4,4,39.31,168751,4498,-1,0
7156702,123,3,19,13,2,0,7,6,28.16,327227,12009,-1,0
7156895,79,7,16,13,2,0,3,3,37.81,5994,5994,-1,0
7158263,175,8,22,14,2,11,1,8,50.23,4532,4532,-1,7
7158800,130,0,13,11,0,1,4,2,40.92,5279,5279,-1,7
7159472,80,15,13,12,0,0,0,1,41.38,11727,11727,-1,0
7160572,123,2,22,9,2,0,3,13,57.0,41249,41249,-1,0
7160882,229,8,7,3,1,0,1,4,109.29,1010,1010,-1,0
7162168,52,5,13,11,2,0,2,2,23.31,22761,22761,-1,0
7163425,163,19,14,6,1,1,0,8,67.5,25738,25738,-1,0
7164516,186,12,22,7,3,7,0,15,42.64,9823,9823,-1,7
7164602,124,3,16,10,0,2,2,6,52.0,8556,8556,-1,7
7165865,161,25,10,6,0,0,0,4,81.3,8523,8523,-1,0
7168350,81,3,12,7,0,3,2,5,51.83,8427,8427,-1,7
7169806,245,9,39,22,1,0,2,17,74.33,229878,35755,-1,0
7171496,248,12,14,10,1,0,0,4,68.43,790,790,-1,0
7171561,157,1,37,27,3,0,12,10,37.27,38825,38825,-1,0
7174140,211,4,14,9,1,0,2,5,74.79,209098,14083,-1,0
7175430,177,8,13,6,4,1,2,7,53.0,82384,8300,-1,7
7176250,255,1,16,13,0,0,2,3,70.0,7875,7875,-1,0
7177058,230,7,20,10,2,1,2,10,52.0,9731,9731,-1,7
7178289,148,7,25,16,0,8,1,9,59.56,4012,4012,-1,7
7180123,84,7,7,5,0,0,1,2,39.14,1469,1469,-1,5
7181576,147,19,7,5,0,0,0,2,70.86,9740,9740,-1,2
7186573,104,1,6,5,1,0,3,1,25.5,11121,11121,-1,0
7190509,82,2,17,8,4,0,3,9,29.06,5425,5425,-1,0
7192986,194,3,16,12,1,0,3,4,51.06,38956,38956,-1,0
7193741,67,13,8,8,0,0,0,0,26.88,7055,7055,-1,0
7194583,98,9,23,11,3,0,3,12,37.39,12379,12379,-1,0
7194883,135,8,16,7,1,0,1,9,65.69,41738,41738,-1,0
7195754,222,6,39,31,4,15,7,8,41.79,12195,12195,-1,7
7196735,68,4,12,8,1,0,3,4,30.83,196,196,-1,1
7196748,290,15,26,14,0,0,0,12,97.35,52075,52075,-1,0
7197451,174,4,25,13,4,0,6,12,44.12,6977,6977,-1,0
7198156,148,5,21,8,5,0,5,13,32.24,75057,6630,-1,1
7198159,95,18,2,2,0,0,0,0,56.5,0,0,-1,0
7200064,210,3,38,22,3,1,8,16,58.13,100978,40848,-1,0
7201224,259,3,27,13,4,0,3,14,95.96,246771,9932,-1,0
7202035,174,10,18,6,1,0,2,12,63.78,400544,15123,-1,0
7202920,294,22,7,3,2,0,0,4,129.29,0,0,-1,0
7203091,22,3,4,3,1,0,2,1,11.75,81296,0,-1,0
7205514,223,23,16,8,2,0,0,8,120.56,0,0,-1,0
7205583,212,3,72,14,6,0,6,58,47.43,30958,30958,-1,1
7206052,210,2,80,26,4,0,6,54,40.04,174268,34030,-1,0
7207590,103,23,4,4,0,0,0,0,49.0,7512,7512,-1,0
7209011,185,2,29,7,5,0,1,22,70.83,843,843,-1,0
7209429,94,2,13,8,2,0,3,5,40.77,82409,1980,-1,0
7210121,81,8,25,18,0,0,3,7,38.12,28551,28551,-1,0
7210124,-1,-1,0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1
7211122,201,2,18,10,4,2,2,8,91.33,3487,1985,-1,4
7211170,148,6,45,15,2,10,3,30,65.13,14743,14743,-1,7
7211327,256,7,41,17,3,3,2,24,62.76,50485,50485,-1,7
7211494,151,16,6,3,0,0,0,3,99.33,5745,5745,-1,0
7217179,94,1,27,12,6,5,6,15,34.96,40860,40860,-1,7
7218064,136,1,14,12,1,0,3,2,50.0,10470,10470,-1,1
7222288,296,9,12,6,0,2,1,6,85.17,21988,21988,-1,7
7224165,60,8,3,3,0,0,1,0,34.67,1438,1438,-1,0
7224386,99,21,12,6,0,5,0,6,49.92,357,357,-1,0
7224539,77,13,15,12,0,10,0,3,40.93,4657,4657,-1,7
7225175,107,11,10,7,1,0,2,3,43.1,5608,5608,-1,0
7226536,153,1,13,11,1,6,4,2,65.23,12091,2393,-1,7
7226797,264,25,10,7,0,0,0,3,135.5,2641,2641,-1,0
7227205,225,9,24,11,2,0,1,13,76.46,74777,11950,-1,0
7228032,115,4,25,8,4,0,2,17,52.28,160038,2395,-1,0
7229281,304,23,13,7,3,3,0,6,106.38,5396,5396,-1,7
7229543,209,3,7,5,0,1,2,2,76.71,148062,2280,-1,7
7230820,262,8,15,9,1,0,1,6,83.67,10907,10907,-1,0
7230835,332,1,26,13,1,1,3,13,91.23,25164,25164,-1,0
7230881,202,7,23,5,5,0,1,18,67.35,97362,14964,-1,0
7233678,154,4,17,10,2,5,3,7,57.88,16539,16539,-1,7
7234453,88,5,7,6,0,0,1,1,35.0,119,119,-1,0
7239624,239,20,16,10,0,0,0,6,88.06,253411,10330,-1,0
7239691,176,8,22,12,3,0,4,10,55.68,34079,34079,-1,0
7241206,80,2,16,7,0,4,1,9,42.69,5555,5555,-1,7
7241251,116,19,10,6,0,4,0,4,43.0,9240,9240,-1,7
7241790,135,4,6,4,1,2,3,2,50.33,1623,1623,-1,7
7244814,184,14,8,5,1,0,0,3,82.25,1442,1442,-1,0
7244992,-1,-1,0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1
7246530,264,9,17,11,1,0,2,6,104.0,104293,443,-1,0
7247931,193,14,25,6,3,0,0,19,75.72,8354,8354,-1,0
7248423,93,3,17,6,2,1,4,11,42.59,255,255,-1,0
7250998,184,4,20,8,3,0,2,12,61.7,1315,1315,-1,0
7252701,133,1,15,9,2,0,5,6,34.13,15001,15001,-1,0
7257541,147,6,23,13,4,0,3,10,30.87,7641,7641,-1,0
7257560,-1,-1,0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1
7259036,167,2,10,5,3,0,4,5,43.2,32419,32419,-1,0
7259191,120,0,8,7,0,1,6,1,27.5,1738,1738,-1,0
7260939,-1,-1,0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1
7264087,322,21,16,10,1,0,0,6,110.19,106594,16437,-1,0
7266751,137,7,13,10,0,4,1,3,53.85,3033,3033,-1,7
7267440,169,23,17,8,0,0,0,9,58.59,95522,3106,-1,0
7268130,257,9,8,5,2,0,1,3,91.0,79121,500,-1,0
7269687,133,7,21,14,2,1,2,7,63.14,19556,19556,-1,7
7272882,162,9,20,10,8,6,2,10,55.35,11377,11377,-1,0
7273418,139,5,17,7,4,0,1,10,68.65,4595,4595,-1,0
7273654,220,18,10,5,0,1,0,5,98.5,138476,4783,-1,7
7274492,111,9,7,3,2,0,1,4,43.0,0,0,-1,0
7274927,134,2,11,5,1,2,2,6,61.36,16284,16284,-1,0
7275238,236,3,12,9,0,2,3,3,82.92,14511,14511,-1,7
7275681,217,14,42,16,4,0,0,26,62.43,127029,48529,-1,0
7275723,285,10,18,8,1,0,1,10,91.06,78970,9321,-1,0
7280729,208,5,24,9,1,0,3,15,68.12,185021,25254,-1,0
7281569,162,1,22,17,2,1,2,5,50.62,12484,12484,-1,7
7281771,458,1,16,13,0,0,2,3,136.12,21411,12361,-1,0
7282284,140,8,15,9,3,0,2,6,40.13,12063,12063,-1,0
7282697,178,9,6,6,0,0,1,0,65.33,4425,4425,-1,0
7282856,156,9,12,7,1,0,2,5,55.08,4094,4094,-1,0
7283069,152,1,9,7,0,0,2,2,55.0,5818,5818,-1,0
7284164,228,2,30,19,3,0,8,11,42.33,180072,19254,-1,0
7285188,121,6,8,6,0,0,3,2,49.12,171905,1460,-1,0
7285680,114,8,30,6,4,0,1,24,30.1,17895,17895,-1,0
7286545,150,12,12,6,2,0,0,6,60.67,523,523,-1,0
7286576,146,6,19,13,4,0,6,6,55.58,230599,6561,-1,0
7288284,142,8,22,6,6,1,3,16,66.41,0,0,-1,0
7288955,114,1,51,11,14,0,15,40,22.18,77804,10511,-1,0
7289512,158,8,32,13,3,7,1,19,32.22,19196,19196,-1,7
7290180,150,3,12,8,0,0,4,4,53.67,141124,4706,-1,0
7290505,256,19,16,8,0,0,0,8,88.88,68807,8815,-1,0
7291041,213,3,12,8,1,0,2,4,67.75,11829,11829,-1,0
7291389,120,1,23,14,4,0,7,9,24.7,17158,17158,-1,0
7292135,68,20,7,5,1,4,0,2,36.29,937,937,-1,7
7293297,101,3,22,13,3,4,3,9,49.73,44921,1706,-1,7
7293333,191,10,11,8,1,0,1,3,69.55,36082,36082,-1,0
7293552,141,4,23,15,2,1,7,8,33.74,11933,11933,-1,7
7293962,177,2,9,7,1,3,5,2,40.0,778,778,-1,7
7294199,93,7,8,4,3,0,3,4,44.0,456,456,-1,0
7296192,48,13,9,4,0,2,0,5,29.78,346,346,-1,7
7296352,265,1,24,7,4,0,4,17,53.54,39258,39258,-1,0
7297439,162,40,8,7,0,4,0,1,98.43,4967,4967,-1,7
7297778,196,6,25,13,1,0,3,12,68.76,143172,22397,-1,0
7298308,167,2,13,9,2,2,3,4,71.38,55775,722,-1,7
7298335,158,1,21,12,1,0,4,9,52.19,18705,18705,-1,0
7299052,158,3,14,10,1,0,1,4,69.57,14428,14428,-1,0
7299609,-1,-1,0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1
7300347,129,9,24,15,2,1,3,9,45.58,20059,20059,-1,0
7301158,124,2,16,8,1,0,3,8,49.56,26271,26271,-1,0
7305307,70,15,4,1,2,1,0,3,43.5,546,546,-1,0
7307450,32,0,5,5,0,0,4,0,9.8,40,40,-1,0
7308772,106,4,20,12,5,0,12,8,18.45,7647,7647,-1,0
7309403,86,6,10,8,0,2,3,2,37.8,90210,8297,-1,7
7311279,167,13,10,8,0,0,0,2,89.3,71390,6827,-1,0
7312151,137,11,13,9,1,0,1,4,63.92,13596,13596,-1,0
7312338,144,6,7,6,0,3,2,1,49.43,1210,1210,-1,7
7313959,140,4,31,16,4,0,5,15,44.77,166080,33988,-1,0
7314188,65,13,23,12,1,8,0,11,31.13,15456,15456,-1,7
7315622,54,7,14,4,0,3,1,10,43.57,909,909,-1,7
7317796,88,18,14,9,2,0,0,5,49.0,6568,6568,-1,0
7318719,187,5,16,11,1,0,1,5,80.31,150298,18311,-1,0
7319097,126,6,15,13,1,0,3,2,31.33,31684,31684,-1,1
7320319,303,6,29,18,0,2,4,11,63.52,59331,15105,-1,0
7320715,223,36,18,12,0,0,0,6,109.33,18150,18150,-1,0
7325516,152,3,16,8,4,0,4,8,42.12,11747,11747,-1,0
7325996,323,1,12,8,1,1,3,4,51.42,15333,15333,-1,0
7326845,171,30,9,5,1,0,0,4,88.33,227894,0,-1,0
7327038,298,15,24,10,3,1,0,14,94.62,264138,5942,-1,0
7327299,230,1,16,8,1,0,1,8,61.75,3511,3511,-1,0
7328875,125,8,20,13,0,1,2,7,46.2,5086,5086,-1,7
7329201,277,3,17,9,3,0,2,8,77.82,239014,26794,-1,0
7329226,177,1,8,5,0,2,1,3,81.25,1195,1195,-1,0
7330171,111,19,5,5,0,0,0,0,55.4,9260,9260,-1,0
7330985,145,12,15,9,0,0,0,6,49.33,199306,22880,-1,0
7331142,379,8,16,6,2,0,1,10,121.5,601314,44192,-1,0
7331399,295,3,17,7,2,0,2,10,73.71,169838,21382,-1,0
7336407,414,1,15,9,0,0,1,6,85.73,71019,19010,-1,0
7336409,101,1,7,5,0,1,2,2,45.57,475,475,-1,0
7337099,146,3,6,6,0,0,3,0,33.5,1210,1210,-1,0
7337615,375,12,17,10,0,0,0,7,83.82,248322,74100,-1,0
7338431,216,22,15,9,3,0,0,6,92.67,156755,730,-1,0
7338957,205,9,33,9,3,0,1,24,81.91,192932,14952,-1,0
7340935,117,2,26,4,4,0,2,22,52.96,12091,12091,-1,0
7343835,114,3,12,8,2,0,2,4,50.25,160977,10293,-1,0
7343897,176,4,20,9,3,2,2,11,53.85,123765,6609,-1,1
7345896,29,8,4,4,0,0,2,0,16.25,1875,1875,-1,0
7347066,202,5,21,13,0,0,1,8,63.29,13796,13796,-1,0
7347508,161,9,5,4,0,2,1,1,76.4,2061,2061,-1,7
7347999,156,15,16,10,0,3,0,6,55.69,13125,13125,-1,7
7348840,132,3,15,10,1,0,3,5,45.33,58411,7614,-1,0
7350762,276,1,13,9,4,0,4,4,92.46,12256,12256,-1,0
7351540,157,2,20,18,0,9,4,2,35.53,8639,8639,-1,7
7352055,133,6,23,12,3,0,4,11,52.52,202161,30988,-1,0
7352661,377,4,14,7,3,0,1,7,96.36,9604,9604,-1,0
7353691,102,1,6,6,0,0,2,0,25.17,123417,25,-1,0
7355517,204,9,14,6,5,0,1,8,40.36,192673,17404,-1,0
7356632,79,63,6,2,0,0,0,4,71.83,0,0,-1,0
7357238,63,2,8,6,1,0,2,2,32.62,5477,5477,-1,0
7357441,253,1,39,33,0,0,7,6,50.49,87376,18518,-1,0
7357970,98,22,2,2,0,0,0,0,60.0,0,0,-1,0
7359366,111,2,5,4,0,0,3,1,36.6,44,44,-1,0
7360160,98,1,19,9,4,4,6,10,48.16,1626,1626,-1,7
7362401,207,1,14,11,0,0,2,3,61.5,25388,25388,-1,0
7364628,201,105,7,2,2,1,0,5,150.71,1022,1022,-1,0
7367017,67,15,8,5,1,1,0,3,25.25,4691,4691,-1,7
7368032,318,2,14,7,3,0,3,7,77.71,189509,38474,-1,0
7368529,82,28,16,12,0,12,0,4,33.8,6621,6621,-1,7
7368912,105,6,15,12,0,7,1,3,63.73,13820,13820,-1,7
7369502,154,21,7,5,0,3,0,2,53.71,2216,2216,-1,7
7369598,33,2,10,7,1,3,1,3,23.8,3386,3386,-1,7
7371469,146,10,8,5,0,2,1,3,76.75,7104,7104,-1,7
7372126,47,7,4,4,0,0,2,0,20.0,1460,1460,-1,0
7376476,72,15,13,8,0,0,0,5,43.85,11355,11355,-1,0
7376875,219,1,7,3,2,2,1,4,59.43,2084,2084,-1,7
7377008,82,25,11,9,0,0,0,2,43.45,659,659,-1,0
7378528,289,8,9,6,0,0,2,3,107.44,93551,11298,-1,0
7379436,275,7,16,9,2,0,2,7,87.12,13338,13338,-1,0
7379974,232,17,7,5,0,0,0,2,106.57,112162,792,-1,0
7383469,122,11,28,7,1,1,1,21,42.21,2277,2277,-1,0
7386111,130,2,20,14,2,0,4,6,36.7,104399,16971,-1,0
7389413,227,20,10,7,1,4,0,3,120.0,214192,3688,-1,7
7389647,21,4,5,5,0,2,1,0,14.4,2515,2515,-1,7
7390032,246,4,10,5,4,0,4,5,33.7,3183,3183,-1,3
7392108,230,1,29,16,3,0,4,13,51.14,192382,30117,-1,0
7393164,296,1,10,9,0,0,4,1,86.8,74091,16163,-1,0
7393799,196,9,15,9,1,0,3,6,62.2,9869,9869,-1,0
7396147,307,6,12,3,5,0,2,9,92.75,78473,0,-1,0
7396364,338,28,10,6,1,0,0,4,112.9,126076,30,-1,0
7396409,84,7,13,9,1,7,1,4,34.62,15772,15772,-1,7
7399644,97,3,10,8,0,0,2,2,38.2,5343,5343,-1,0
7402132,181,5,43,24,3,9,2,19,58.81,21774,21774,-1,7
7403744,93,7,13,6,1,0,1,7,52.77,9463,9463,-1,0
7403978,96,3,22,12,2,1,3,10,43.05,7533,7533,-1,7
7407957,125,11,6,4,1,0,1,2,47.0,512,512,-1,0
7409132,65,58,2,2,0,0,0,0,61.5,294,294,-1,0
7410059,121,6,11,6,1,1,1,5,73.55,86264,5059,-1,0
7410427,74,20,3,2,1,0,0,1,39.67,0,0,-1,0
7412474,37,20,7,3,0,0,0,4,31.43,323,323,-1,6
7412763,199,2,25,8,5,0,2,17,77.52,419951,51432,-1,0
7415135,193,6,87,19,4,5,2,68,44.21,9427,9427,-1,7
7415197,18,18,1,1,0,0,0,0,18.0,0,0,-1,0
7418671,13,4,3,3,0,0,2,0,8.0,288,288,-1,1
7420471,230,6,20,9,1,0,3,11,87.15,108989,21606,-1,0
7420486,68,22,10,8,0,5,0,2,43.9,2835,2835,-1,7
7420990,148,2,20,12,0,2,7,8,47.9,12816,12816,-1,7
7421577,66,3,6,4,1,1,2,2,29.5,34,34,-1,0
7423447,94,1,18,8,1,0,1,10,51.56,116929,2926,-1,0
7424034,60,11,22,3,9,6,1,19,33.05,3174,3174,-1,7
7424358,157,4,34,14,0,6,2,20,65.79,10913,10913,-1,7
7424993,160,3,30,12,2,5,4,18,59.9,7975,7975,-1,7
7427741,247,3,20,13,2,0,6,7,66.75,122791,28827,-1,0
7428678,124,14,7,7,0,0,0,0,38.57,504,504,-1,0
7429298,396,6,21,9,1,0,1,12,115.38,67692,10855,-1,0
7429521,173,1,18,13,0,6,2,5,67.56,3739,3739,-1,7
7433913,227,29,31,15,1,11,0,16,47.23,5644,5644,-1,7
7435078,157,3,10,7,1,1,3,3,55.8,293,293,-1,0
7437190,164,8,15,13,1,0,4,2,37.4,14452,14452,-1,0
7437654,196,3,16,9,0,0,1,7,73.06,323994,3331,-1,0
7438990,108,22,3,2,0,0,0,1,54.67,0,0,-1,0
7440658,61,61,1,1,0,0,0,0,61.0,0,0,-1,0
7441727,166,26,7,3,0,3,0,4,113.71,1856,1856,-1,0
7444169,152,34,5,4,0,0,0,1,110.6,1306,1306,-1,0
7444694,142,2,25,19,0,0,1,6,44.2,7024,7024,-1,0
7445064,79,20,6,6,0,3,0,0,34.5,1129,1129,-1,7
7450163,64,0,8,6,1,0,2,2,29.75,222,222,-1,0
7450324,103,2,3,3,0,1,1,0,43.0,385,385,-1,7
7450326,429,7,8,4,0,0,1,4,135.14,2515,2515,-1,0
7451736,173,7,39,10,4,0,4,29,47.67,23808,23808,-1,0
7455451,97,2,10,5,4,1,4,5,32.6,15188,15188,-1,0
7456226,183,6,58,16,2,0,3,42,56.02,18187,18187,-1,0
7457040,159,10,5,5,0,0,1,0,57.6,6896,6896,-1,0
7459020,131,2,13,6,5,0,9,7,30.23,3950,3950,-1,0
7462821,124,1,15,12,2,0,2,3,37.13,15416,15416,-1,1
7463533,260,9,17,10,1,0,1,7,98.65,80990,5928,-1,0
7463643,75,0,7,4,1,2,2,3,41.0,1821,1821,-1,7
7464264,240,15,21,5,3,2,0,16,58.95,436,436,-1,0
7464479,99,4,7,5,2,0,3,2,29.14,6166,6166,-1,0
7466973,79,3,7,5,1,0,2,2,27.14,12928,12928,-1,0
7472120,351,7,12,10,0,4,1,2,94.0,33193,33193,-1,7
7472566,163,10,15,7,0,0,2,8,54.73,83,83,-1,0
7473988,157,6,10,7,1,3,1,3,73.0,6908,6908,-1,7
7475748,67,1,6,5,0,1,4,1,19.33,2709,2709,-1,1
7477598,405,6,24,12,1,4,1,12,78.38,160301,20082,-1,7
7478314,114,6,18,8,1,0,1,10,60.0,195362,8244,-1,0
7480093,68,68,1,1,0,0,0,0,68.0,0,0,-1,0
7480112,294,6,29,13,1,0,4,16,67.45,19958,12353,-1,0
7481148,58,20,2,2,0,0,0,0,39.0,0,0,-1,0
7482742,112,1,7,5,1,2,4,2,34.29,845,845,-1,0
7483705,202,3,13,11,0,5,2,2,55.17,5909,5909,-1,7
7483982,94,11,11,9,0,2,1,2,37.18,3207,3207,-1,7
7486093,129,2,26,8,1,0,3,18,42.81,1872,1872,-1,0
7486109,177,1,58,32,7,0,5,26,72.86,319717,51848,-1,0
7487199,203,7,24,14,0,0,2,10,68.08,537127,10683,-1,0
7489057,252,3,18,11,1,0,3,7,75.94,266989,59027,-1,0
7489292,73,11,4,2,0,0,1,2,33.75,0,0,-1,0
7489564,168,1,15,8,2,0,3,7,36.8,94607,16631,-1,0
7489629,347,11,23,14,2,0,1,9,127.3,226850,51748,-1,0
